id,excerpt_number,chunk_number,worker,type,content,wh_type,answered,highlight,prior_question,best_answer,coherence,naturalness,comment,relatedness,source,chunk_start,chunk_end,highlight_start,highlight_end
1566056594.c95589cc76128f53b383d9aa0fb0faad.59.21,5,0,Clint,evaluation,,,,,,,4.0,4.0,none,,Ted-MDB-Annotations/English/raw/01/talk_1927_en.txt,6425.0,7472.0,,
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.0,1,0,Arron,question,what is the fairly small telescope called? ,what,5.0,fairly small telescope,,1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.1,,,,0.4970238095238095,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1012.0,1291.0,1242.0,1264.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.1,1,1,Arron,answer,My mistake. The telescope was named in the beginning. ,,5.0,Uranus,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1291.0,1366.0,1358.0,1364.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.3,1,1,Arron,question,what comes after the orbit of Uranus? ,what,4.0,orbit of Uranus,,1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.8,,,,0.2797619047619048,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1291.0,1366.0,1349.0,1364.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.4,1,2,Arron,non-answer,,,1.0,,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1366.0,1500.0,,
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.6,1,2,Arron,question,What is ten times further away?,what,5.0,ten times further away,,1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.7,,,,0.9151785714285714,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1366.0,1500.0,1470.0,1492.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.7,1,3,Arron,answer,Kuiper Belt,,5.0,Kuiper Belt,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1500.0,1599.0,1556.0,1567.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.8,1,3,Arron,answer,Space. ,,4.0,solar system,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1500.0,1599.0,1531.0,1543.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.9,1,3,Arron,question,What is not resolved? ,what,1.0,not resolved at all,,1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.10,,,,1.875,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1500.0,1599.0,1578.0,1597.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.10,1,4,Arron,non-answer,,,1.0,,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1599.0,1689.0,,
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.12,1,4,Arron,question,What is ten times further away?,what,5.0,ten times further away,,1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.13,,,,1.5535714285714286,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1599.0,1689.0,1665.0,1687.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.13,1,5,Arron,answer,Oort Cloud,,5.0,Oort Cloud,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.12'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1689.0,1885.0,1712.0,1722.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.14,1,5,Arron,non-answer,,,1.0,,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1689.0,1885.0,,
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.15,1,5,Arron,question,What is ten times further away? ,what,5.0,ten times further away,,1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.16,,,,2.1875,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1689.0,1885.0,1861.0,1883.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.16,1,6,Arron,answer,Alpha Centauri,,5.0,Alpha Centauri,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.15'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1885.0,2070.0,1898.0,1912.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.18,1,6,Arron,question,How far away is the planet now? ,how,1.0,planet,,1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.19,,,,0.8511904761904762,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1885.0,2070.0,2062.0,2068.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.19,1,7,Arron,non-answer,,,1.0,,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.18'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,2070.0,2141.0,,
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.18.21,1,0,Arron,evaluation,,,,,,,3.0,4.0,"This excerpt sounded natural, but overall was tricky to follow. it was hard to determine what direction the excerpt was going in from one paragraph to the next. ",,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1012.0,2070.0,,
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.0,2,0,Arron,question,Shake the seating chart up how? ,unknown,4.0,time to shake up the seating chart a little bit,,1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.5,,,,1.9166666666666667,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4472.0,4837.0,4788.0,4835.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.1,2,1,Arron,non-answer,,,2.0,,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4837.0,5102.0,,
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.3,2,1,Arron,question,What does contribute to our development of diversity? ,what,3.0,contribute to our development of diversity,,1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.4,,,,2.674107142857143,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4837.0,5102.0,5058.0,5100.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.4,2,2,Arron,answer,Reshaping cities. ,,3.0,create interventions to start to reshape our cities,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,5102.0,5400.0,5287.0,5338.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.5,2,2,Arron,answer,Create interventions to reshape cities. ,,4.0,create interventions to start to reshape,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,5102.0,5400.0,5287.0,5327.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.6,2,2,Arron,question,what is that capability?,what,3.0,we have that capability,,1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.11,,,,0.9761904761904764,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,5102.0,5400.0,5375.0,5398.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.7,2,3,Arron,non-answer,,,1.0,,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,5400.0,5466.0,,
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.9,2,3,Arron,question,who bears responsibility? ,who,1.0,bear some responsibility,,1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.10,,,,0.7232142857142857,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,5400.0,5466.0,5412.0,5436.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.10,2,4,Arron,non-answer,,,1.0,,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,5466.0,5821.0,,
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.11,2,4,Arron,answer,documenting relationships to reshape cities. ,,3.0,cities that we'd like to have,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,5466.0,5821.0,5790.0,5819.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.12,2,4,Arron,question,what kind of cities?,what,1.0,kinds of cities that we'd like to have,,1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.13,,,,1.1,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,5466.0,5821.0,5781.0,5819.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.13,2,5,Arron,non-answer,,,1.0,,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.12'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,5821.0,87.0,,
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.14,2,5,Arron,non-answer,,,1.0,,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,5821.0,87.0,,
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.43.15,2,0,Arron,evaluation,,,,,,,2.0,4.0,"This excerpt could have contained more details regarding reshaping cities, but overall I did understand the messages intentions. ",,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4472.0,5821.0,,
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.0,3,0,Arron,question,What is that label?,what,1.0,a label that the world confers upon you,,1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.1,,,,1.2083333333333333,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3036.0,3432.0,3391.0,3430.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.1,3,1,Arron,non-answer,,,1.0,,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3432.0,3583.0,,
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.3,3,1,Arron,question,what is a constant pursuit?,what,3.0,constant pursuit,,1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.4,,,,1.0133928571428572,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3432.0,3583.0,3479.0,3495.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.4,3,2,Arron,answer,Riddle with difficulties and flaws a near win. ,,3.0,"riddled with difficulties and flaws, in other words",['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3583.0,3777.0,3712.0,3763.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.5,3,2,Arron,non-answer,,,1.0,,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3583.0,3777.0,,
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.6,3,2,Arron,question,What is a near win considered?,what,1.0,a near win?,,1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.7,,,,1.3928571428571426,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3583.0,3777.0,3765.0,3776.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.7,3,3,Arron,non-answer,,,1.0,,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3777.0,4013.0,,
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.9,3,3,Arron,question,what was Paul Cezannes purpose of leaving his paintings aside?,what,3.0,deliberately leave them aside,,1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.10,,,,0.8988095238095238,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3777.0,4013.0,3933.0,3962.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.10,3,4,Arron,answer,He was a protagonist who often though his works were incomplete. ,,3.0,protagonist,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4013.0,4234.0,4197.0,4208.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.11,3,4,Arron,non-answer,,,1.0,,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4013.0,4234.0,,
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.12,3,4,Arron,question,Why did he only sign 10 percent of his paintings?,why,3.0,only signed 10 percent of his paintings,,1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.13,,,,1.5297619047619049,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4013.0,4234.0,4068.0,4107.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.13,3,5,Arron,answer,Most were incomplete.,,3.0,saw incompletion,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.12'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4234.0,4416.0,4246.0,4262.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.15,3,5,Arron,question,was all his work burned upon his death?,aux,5.0,burned upon his death,,1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.16,,,,1.9583333333333333,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4234.0,4416.0,4393.0,4414.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.16,3,6,Arron,answer,His friend refused to burn his work. ,,5.0,His friend refused to honor the request,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.15'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4416.0,4614.0,4416.0,4455.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.18,3,6,Arron,question,where is all his works today? ,where,1.0,we now have all the works,,1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.19,,,,0.5396825396825397,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4416.0,4614.0,4478.0,4503.0
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.19,3,7,Arron,non-answer,,,1.0,,['1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.18'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4614.0,4814.0,,
1566056970.4d0f33b0d07878aaa741c7e816ffbf21.140.21,3,0,Arron,evaluation,,,,,,,4.0,3.0,I found this excerpt both unnatural and natural. A lot of the words used were peculiar.It was nearly perfectly comprehensible.  ,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3036.0,4614.0,,
1566058390.da6e317d5141deaef7bab88f3b59f445.16.0,1,0,Belinda,question,What does another planet need to be able to harbor life?,what,3.0,can harbor life,,1566058390.da6e317d5141deaef7bab88f3b59f445.16.1,,,,0.8888888888888891,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,104.0,296.0,279.0,294.0
1566058390.da6e317d5141deaef7bab88f3b59f445.16.1,1,1,Belinda,answer,It needs to be an Earth-like planet.,,3.0,Earth-like planet that might be able to harbor life,['1566058390.da6e317d5141deaef7bab88f3b59f445.16.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,296.0,625.0,572.0,623.0
1566058390.da6e317d5141deaef7bab88f3b59f445.16.3,1,1,Belinda,question,What makes these planets like Earth?,what,1.0,one fifth of them have an Earth-like planet,,1566058390.da6e317d5141deaef7bab88f3b59f445.16.4,,,,0.7321428571428571,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,296.0,625.0,546.0,589.0
1566058390.da6e317d5141deaef7bab88f3b59f445.16.4,1,2,Belinda,non-answer,,,1.0,,['1566058390.da6e317d5141deaef7bab88f3b59f445.16.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,625.0,695.0,,
1566058390.da6e317d5141deaef7bab88f3b59f445.16.6,1,2,Belinda,question,How are planets detected indirectly?,how,1.0,We've only detected them indirectly,,1566058390.da6e317d5141deaef7bab88f3b59f445.16.7,,,,1.7936507936507935,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,625.0,695.0,658.0,693.0
1566058390.da6e317d5141deaef7bab88f3b59f445.16.7,1,3,Belinda,non-answer,,,1.0,,['1566058390.da6e317d5141deaef7bab88f3b59f445.16.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,695.0,922.0,,
1566058390.da6e317d5141deaef7bab88f3b59f445.16.8,1,3,Belinda,non-answer,,,1.0,,['1566058390.da6e317d5141deaef7bab88f3b59f445.16.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,695.0,922.0,,
1566058390.da6e317d5141deaef7bab88f3b59f445.16.9,1,3,Belinda,question,What was the purpose of the Voyager?,what,1.0,taken by the Voyager spacecraft,,1566058390.da6e317d5141deaef7bab88f3b59f445.16.10,,,,0.6190476190476191,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,695.0,922.0,754.0,785.0
1566058390.da6e317d5141deaef7bab88f3b59f445.16.10,1,4,Belinda,non-answer,,,1.0,,['1566058390.da6e317d5141deaef7bab88f3b59f445.16.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,922.0,1012.0,,
1566058390.da6e317d5141deaef7bab88f3b59f445.16.11,1,4,Belinda,non-answer,,,1.0,,['1566058390.da6e317d5141deaef7bab88f3b59f445.16.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,922.0,1012.0,,
1566058390.da6e317d5141deaef7bab88f3b59f445.16.12,1,4,Belinda,question,Why do you just want a picture of another planet?,why,1.0,I want to take that of an Earth-like planet,,1566058390.da6e317d5141deaef7bab88f3b59f445.16.13,,,,1.099206349206349,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,922.0,1012.0,922.0,965.0
1566058390.da6e317d5141deaef7bab88f3b59f445.16.13,1,5,Belinda,non-answer,,,1.0,,['1566058390.da6e317d5141deaef7bab88f3b59f445.16.12'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1012.0,1155.0,,
1566058390.da6e317d5141deaef7bab88f3b59f445.16.14,1,5,Belinda,non-answer,,,1.0,,['1566058390.da6e317d5141deaef7bab88f3b59f445.16.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1012.0,1155.0,,
1566058390.da6e317d5141deaef7bab88f3b59f445.16.15,1,5,Belinda,question,How difficult is it to turn around a space telescope?,how,1.0,we turn it around,,1566058390.da6e317d5141deaef7bab88f3b59f445.16.16,,,,0.8095238095238096,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1012.0,1155.0,1096.0,1113.0
1566058390.da6e317d5141deaef7bab88f3b59f445.16.16,1,6,Belinda,non-answer,,,1.0,,['1566058390.da6e317d5141deaef7bab88f3b59f445.16.15'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1155.0,1291.0,,
1566058390.da6e317d5141deaef7bab88f3b59f445.16.17,1,6,Belinda,non-answer,,,1.0,,['1566058390.da6e317d5141deaef7bab88f3b59f445.16.12'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1155.0,1291.0,,
1566058390.da6e317d5141deaef7bab88f3b59f445.16.18,1,6,Belinda,question,What will having a blurry picture help us with?,what,1.0,a slightly blurry picture of the Earth,,1566058390.da6e317d5141deaef7bab88f3b59f445.16.19,,,,1.125,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1155.0,1291.0,1186.0,1224.0
1566058390.da6e317d5141deaef7bab88f3b59f445.16.19,1,7,Belinda,non-answer,,,1.0,,['1566058390.da6e317d5141deaef7bab88f3b59f445.16.18'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1291.0,1366.0,,
1566058390.da6e317d5141deaef7bab88f3b59f445.16.20,1,7,Belinda,non-answer,,,1.0,,['1566058390.da6e317d5141deaef7bab88f3b59f445.16.15'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1291.0,1366.0,,
1566058390.da6e317d5141deaef7bab88f3b59f445.16.21,1,0,Belinda,evaluation,,,,,,,4.0,5.0,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,104.0,1291.0,,
1566058390.da6e317d5141deaef7bab88f3b59f445.41.0,2,0,Belinda,question,Is this a physical space/event or something abstract?,aux,5.0,even a whole section around drugs and jokes,,1566058390.da6e317d5141deaef7bab88f3b59f445.41.5,,,,0.6555555555555556,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,3499.0,3864.0,3819.0,3862.0
1566058390.da6e317d5141deaef7bab88f3b59f445.41.1,2,1,Belinda,non-answer,,,1.0,,['1566058390.da6e317d5141deaef7bab88f3b59f445.41.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,3864.0,3944.0,,
1566058390.da6e317d5141deaef7bab88f3b59f445.41.3,2,1,Belinda,question,What the heck is the Flamengo football team?,what,3.0,Flamengo football team,,1566058390.da6e317d5141deaef7bab88f3b59f445.41.4,,,,1.1111111111111112,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,3864.0,3944.0,3895.0,3917.0
1566058390.da6e317d5141deaef7bab88f3b59f445.41.4,2,2,Belinda,answer,It seems like it could be a Rio-based football team.,,3.0,Rio,['1566058390.da6e317d5141deaef7bab88f3b59f445.41.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,3944.0,4185.0,4126.0,4129.0
1566058390.da6e317d5141deaef7bab88f3b59f445.41.5,2,2,Belinda,answer,It seems that they are talking about Rio de Janeiro.,,5.0,"Rio as being a very multicultural, musically diverse city",['1566058390.da6e317d5141deaef7bab88f3b59f445.41.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,3944.0,4185.0,4126.0,4183.0
1566058390.da6e317d5141deaef7bab88f3b59f445.41.6,2,2,Belinda,question,How is the representation different in Rio?,how,1.0,represented in a very different way,,1566058390.da6e317d5141deaef7bab88f3b59f445.41.7,,,,0.6666666666666666,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,3944.0,4185.0,4035.0,4070.0
1566058390.da6e317d5141deaef7bab88f3b59f445.41.7,2,3,Belinda,non-answer,,,1.0,,['1566058390.da6e317d5141deaef7bab88f3b59f445.41.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4185.0,4342.0,,
1566058390.da6e317d5141deaef7bab88f3b59f445.41.9,2,3,Belinda,question,"How was this data gathered so that it's ""richer""?",how,1.0,even richer than any data set,,1566058390.da6e317d5141deaef7bab88f3b59f445.41.10,,,,1.1726190476190477,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4185.0,4342.0,4284.0,4313.0
1566058390.da6e317d5141deaef7bab88f3b59f445.41.10,2,4,Belinda,non-answer,,,1.0,,['1566058390.da6e317d5141deaef7bab88f3b59f445.41.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4342.0,4472.0,,
1566058390.da6e317d5141deaef7bab88f3b59f445.41.11,2,4,Belinda,non-answer,,,1.0,,['1566058390.da6e317d5141deaef7bab88f3b59f445.41.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4342.0,4472.0,,
1566058390.da6e317d5141deaef7bab88f3b59f445.41.12,2,4,Belinda,question,Is segregation high in Rio?,aux,1.0,segregation,,1566058390.da6e317d5141deaef7bab88f3b59f445.41.13,,,,0.8293650793650794,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4342.0,4472.0,4437.0,4448.0
1566058390.da6e317d5141deaef7bab88f3b59f445.41.13,2,5,Belinda,non-answer,,,1.0,,['1566058390.da6e317d5141deaef7bab88f3b59f445.41.12'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4472.0,4707.0,,
1566058390.da6e317d5141deaef7bab88f3b59f445.41.14,2,5,Belinda,non-answer,,,1.0,,['1566058390.da6e317d5141deaef7bab88f3b59f445.41.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4472.0,4707.0,,
1566058390.da6e317d5141deaef7bab88f3b59f445.41.15,2,5,Belinda,question,What are the things we can do to reduce segregation?,what,3.0,we could choose not to do it,,1566058390.da6e317d5141deaef7bab88f3b59f445.41.16,,,,0.2619047619047619,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4472.0,4707.0,4513.0,4541.0
1566058390.da6e317d5141deaef7bab88f3b59f445.41.16,2,6,Belinda,answer,People need to change who they hang out with.,,3.0,shake up the seating chart,['1566058390.da6e317d5141deaef7bab88f3b59f445.41.15'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4707.0,4837.0,4796.0,4822.0
